,user_name,created_at,attitudes_count,comments
563,时代度假酒店,Sat Nov 21 10:08:36 +0800 2020,0,因为男人脏啊。
564,时代度假酒店,Sat Nov 21 10:08:13 +0800 2020,0,我看你自尊心就挺脆弱的。
565,时代度假酒店,Sat Nov 21 10:08:05 +0800 2020,0,性别的弱势指的是你吗？
566,时代度假酒店,Sat Nov 21 10:07:19 +0800 2020,0,没一点问题，像遇到我这样的女的，把你社死也不会道歉的，被人误会活该哈。
567,猎寻在丛林中猎寻,Sat Nov 21 10:06:08 +0800 2020,0,明白人
568,拳师终结者X5,Sat Nov 21 10:05:29 +0800 2020,0,原文说的这些绝大部分都不是骚扰女性。
569,LeFort_Las,Sat Nov 21 10:05:09 +0800 2020,0,以反人类想法嘲讽反人类想法本质上依旧是反人类！以进步攻击退步，不应以退步攻击退步。
570,拳师终结者X5,Sat Nov 21 10:04:58 +0800 2020,0,蝈钕如果喜欢三从四德可以慢慢学，国蝻们没这个喜好。
571,断背山下百合开的,Sat Nov 21 10:04:54 +0800 2020,0,我见过，精神病患者，和人挤人时候
572,猎寻在丛林中猎寻,Sat Nov 21 10:03:52 +0800 2020,0,博主其实是在暗讽，以上对男孩子的要求看似不合理，但是女生一直生活在这种要求话语下你知道么，只不过博主换了主人公性别而已
573,輕舟舟舟舟,Sat Nov 21 10:00:47 +0800 2020,0,骚扰女性不是你的权利，猥琐男
574,清青浅,Sat Nov 21 09:55:34 +0800 2020,0,驾照就别发给男司机了，你看男司机的事故率。男孩也堕了吧，你看杀爹杀妈杀路人杀法官的，从源头控制犯罪率[二哈][二哈][二哈]
575,沦陷于姐姐美貌,Sat Nov 21 09:55:02 +0800 2020,0,这就是蝈蝻？
576,即使变成甲壳虫也成不了甲壳虫,Sat Nov 21 09:54:45 +0800 2020,0,是的
577,炼狱-夺魄,Sat Nov 21 09:54:22 +0800 2020,0,抓紧去开一个纯女子公司，干倒金融大额行业头部地位才是你现在该做的。资本都是沙雕不是看劳动价值来给开工资，宁愿多花钱找一个价值低的男性，也不愿意花同样工资给一个价值更高的女性。他们都是沙雕??还有一句，资本没功夫歧视性别，歧视的只是能力和价值。同工才能统筹，抱怨酬劳低的多半是价值低
578,清青浅,Sat Nov 21 09:52:13 +0800 2020,0,我想起前两天豆瓣上一个帖子，一位男士觉得电梯里遇到有些女孩，一直要等到他按完按钮再按的这种行为侮辱了他。就让我觉得好好笑，理解？在开啥玩笑。
579,即使变成甲壳虫也成不了甲壳虫,Sat Nov 21 09:52:05 +0800 2020,0,哦，另外说一句，刘强东可不是诬告哦！
580,炼狱-夺魄,Sat Nov 21 09:49:35 +0800 2020,0,前几个月的罗冠军事件不会这么快就忘了吧？？？去年一个乡村教师被学生诬性骚扰搞到家庭破裂，丢了工作千夫所指最后调查就是老师对学生管的严，女学生看老师不爽诬陷的。中国类似案例有的是！如果这个男生没有清晰的监控证明他的清白。这个刚刚步入大学的清华学子。这个人一生都要背着性骚扰的骂名。
581,清青浅,Sat Nov 21 09:49:27 +0800 2020,0,好男孩就要有自我保护意识，可得提防着点。幸亏这次有监控，不然和谁说理去！支持原po！
582,Lien0608,Sat Nov 21 09:48:59 +0800 2020,0,有啊，不但见过蹭的，还见过撞的，至于你说的道歉，那也是不存在的
583,拳师终结者X5,Sat Nov 21 09:45:18 +0800 2020,0,我日常生活并不是如此，但我需要保留这些行为的权利。
584,朱武奋斗中,Sat Nov 21 09:45:14 +0800 2020,0,资本是傻雕是你自己说的，我对你的智商不做评判。算了，跟蝻蛆说话就是浪费时间
585,炼狱-夺魄,Sat Nov 21 09:44:50 +0800 2020,0,婚姻制度完全取消都不在乎。反正延迟退休，丁克重税让想生的人生，让不想生的人掏钱给别人养孩子就好啦
586,輕舟舟舟舟,Sat Nov 21 09:42:51 +0800 2020,0,你的日常生活就是言语骚扰女性，公共拥挤场合故意靠近女性，对女性口嗨，就算女性不同意也要进行亲密举动，那你真是个流氓
587,Lien0608,Sat Nov 21 09:42:32 +0800 2020,0,主张者举证五个字能解决的问题，没那么复杂
588,Miraclelh_,Sat Nov 21 09:42:07 +0800 2020,0,阴阳怪气的臭沟蛆 太他妈膈应了
589,为什么窝木有名字,Sat Nov 21 09:40:37 +0800 2020,0,我的疑问是：除了韩国电影丹麦电影里，类似的事情在我国真的发生过吗？清华学姐在朋友圈诬告了男生，最后社会性死亡的是谁呢？
590,梁喵喵miao,Sat Nov 21 09:39:59 +0800 2020,0,是你一直在给我扣对立的帽子吧，这么快就忘了？是不是得去医院看看。
591,严汐_,Sat Nov 21 09:32:49 +0800 2020,0,女的不小心碰到会道歉啊
592,可乐·别加冰,Sat Nov 21 09:27:03 +0800 2020,0,逻辑感人，扣帽子一流[偷笑]??
593,ieper,Sat Nov 21 09:23:12 +0800 2020,0,这是挺搞笑的
594,炼狱-夺魄,Sat Nov 21 09:22:52 +0800 2020,0,舆论特别是男女性骚扰舆论，是不需要定罪的。有兴趣的去看一下韩国电影狩猎
595,卖不锈钢盆,Sat Nov 21 09:21:48 +0800 2020,0,你的逻辑不止一点点有问题。
596,炼狱-夺魄,Sat Nov 21 09:20:40 +0800 2020,0,弄女性专列啊，女性通道呀。某教直接给女性套上黑塑料带就可以避免很多麻烦啊[二哈][二哈][二哈]
597,卖不锈钢盆,Sat Nov 21 09:20:29 +0800 2020,0,网暴还有理了？
598,卖不锈钢盆,Sat Nov 21 09:19:18 +0800 2020,0,我觉得说得很对呀，这几点做到了，不会有人诬告你的[爱你]
599,我要不被渣浪影响的客观,Sat Nov 21 09:16:50 +0800 2020,0,女性，反对博主观点。
600,炼狱-夺魄,Sat Nov 21 09:15:55 +0800 2020,0,按照你们的思路来嘛，什么资本家都是沙雕，不看实际工作效率就看性别的。哪有你聪明啊。同样工作效率你比别人少花费20%人力成本。同样的花费比别的公司明显高出一截工作效率。那妥妥的你占尽先机啊。你弄一个纯女子企业来横扫一众资本家吧
601,瑰色夜幕,Sat Nov 21 09:14:44 +0800 2020,0,懒得一条条回复了，我是说我有看到认真道歉的才来质疑，而且是看到很多，希望大家说她被网暴咎由自取的同时思考一下女孩子本身对这种事情会很敏感并且激愤到底是啥原因。我说直白点没那么多咸猪手的消息会误认吗。。
602,不上岸不改名的考研人,Sat Nov 21 09:11:25 +0800 2020,0,不错，每天一个防止被诬告小技巧，再也不用担心自己受伤害了
603,要没时间了_daz,Sat Nov 21 09:09:56 +0800 2020,0,首先有丝分裂是一种过程， 其次人类的细胞也会进行有丝分裂， 不知道你在说啥
604,真嗣人,Sat Nov 21 09:06:53 +0800 2020,0,行啊，证据出来后反过来告你个诬告陷害罪，看哪方先留案底。
605,XZHLHLHLHLHLHLHL,Sat Nov 21 09:02:21 +0800 2020,0,笑死，到底谁无知？真核细胞分裂比无性生殖高级？有一些卵生禽类也可以无性生殖[挖鼻]
606,隐桓庄,Sat Nov 21 08:59:05 +0800 2020,0,@假装减肥的王胖子
607,XZHLHLHLHLHLHLHL,Sat Nov 21 08:57:25 +0800 2020,0,害，这可太正常了[摊手]
608,朱武奋斗中,Sat Nov 21 08:56:43 +0800 2020,0,呦，原来你也知道男女同工不同酬啊
609,朱武奋斗中,Sat Nov 21 08:55:16 +0800 2020,0,可能我们生活在平行世界吧，祝你永远别幻灭
610,想吃慕斯蛋糕的梅大侠,Sat Nov 21 08:52:51 +0800 2020,0,不会吧不会吧，不会有人觉得这真的很难做到吧，我觉得这是不需要人提醒应该自觉做到的事情啊[ok]
611,Strawberry_Q6,Sat Nov 21 08:50:12 +0800 2020,0,你别跟它讲理，看见彩虹头像就知道是狂犬，躲得远远的就行了，现实中还是我们这样正常人多，这种货还是少。
612,#NAME?,Sat Nov 21 08:48:39 +0800 2020,0,这个世界真的好魔幻 女孩子出事的时候都在劝她不要晚上一个人出门不要和陌生男性单独相处 穿的不要太暴露啥啥的 从来没有规劝男性  现在反过来让男的保护好自己不要被诬告 反而全是男的在下面骂 果然是不打到自已身上不知道疼。
613,西贤麥子,Sat Nov 21 08:46:14 +0800 2020,0,天呐骂你的都是男的[摊手]
614,松松啊散散,Sat Nov 21 08:38:05 +0800 2020,0,干脆把女的关起来吧？什么都要迁就？[嘻嘻]
615,梁喵喵miao,Sat Nov 21 08:36:20 +0800 2020,0,我提女医护的意义在于反驳层主的“避免招收女员工和女学生”啊，还能在哪里？你反驳别人观点的时候不需要加点事实依据的吗，这也叫对立？
616,八面洞,Sat Nov 21 08:35:17 +0800 2020,0,没有区别，就是在钓鱼
617,八面洞,Sat Nov 21 08:31:29 +0800 2020,0,正是因为社会上有“女孩子真的太可怜了所以我只要把女性堕胎就不会制造可怜人”的这种想法，博主才会顺理成章地提出这些建议。本质是对这两类的同时嘲讽。不过个人而言，我还是建议男生遵守这些规则，因为焦虑的女性越来越多，谁也说不好下一个被诬告的是不是自己
618,可乐·别加冰,Sat Nov 21 08:29:16 +0800 2020,0,我有说层主不对立？？难道只有女医护对社会有贡献？？男军人没贡献？？所以你提女医护的意义在哪里？？不招女的肯定不对啊，都2020年了
619,拳师终结者X5,Sat Nov 21 08:28:09 +0800 2020,0,社交媒体放大了原本在现实生活中很低几率才会碰到的事情，这些事情发生的几率其实是非常低的。为了这种，你一辈子都碰不到的事，来焦虑，这本身就没必要。自己好好生活就是了，过度焦虑反而会降低生活质量。
620,Persona-L,Sat Nov 21 08:26:53 +0800 2020,0,说的都对，只是吧，有种劝女生不要穿短裙吊带的味道[摊手]
621,狗不理铺儿·不理狗,Sat Nov 21 08:26:34 +0800 2020,0,现在知道难受了啊？这大约就是女孩子被告诫晚上不要一个人出门时候的感觉。。别人的错却要自己承担后果，惨吗？男同胞们。。你们难得有机会体验的百口莫辩，是女孩子的日常呢。
622,八面洞,Sat Nov 21 08:26:26 +0800 2020,0,请您解释“关了灯都一样”这句话[吃瓜]这大概是一些男性的至理名言把
623,Baneslayer2018,Sat Nov 21 08:24:24 +0800 2020,0,简单啊，分男女校呗，警察也分开管呗，女的受到伤害让女警察去处理，男的一样啊，这怎么就歧视来了，这不是你们这些拳尸梦寐以求的？
624,海淀补课天王,Sat Nov 21 08:24:16 +0800 2020,0,我可以骚，你不能扰[太开心]
625,Baneslayer2018,Sat Nov 21 08:21:45 +0800 2020,0,不是你们拳尸要我们男的远离女的么，你跟我说干嘛，你们定了规矩我们男的遵守了，你又给我扯女护士比例，你要觉得有问题你喷博主啊？
626,Baneslayer2018,Sat Nov 21 08:20:03 +0800 2020,0,开男女校啊，小男孩也要防止被小女孩诬告啊。
627,LeFort_Las,Sat Nov 21 08:13:29 +0800 2020,0,[泪]果然冷血
628,石鑫618,Sat Nov 21 08:12:51 +0800 2020,0,似是而非的劝告，其心可诛，[哈哈]，
629,朱莉玛丽还是坂本龙一,Sat Nov 21 08:11:49 +0800 2020,0,原来摸到女生的胸和屁股是因为男人大大咧咧啊..你和你爸也是这么大大咧咧的？你妈和你老婆也觉得无所谓咯？
630,小小小灰Lr,Sat Nov 21 08:11:03 +0800 2020,0,如果没有监控，现在被骂的是谁？
631,石鑫618,Sat Nov 21 08:08:53 +0800 2020,0,没别的，报警，我是说男的报警，而且只提供信息给警察，坚决不妥协，
632,Becky_在南极,Sat Nov 21 08:08:15 +0800 2020,0,不是说你希望女性在校园和职场的机会更加缩减？[疑问]博主用“女性要洁身自好少穿暴露早点回家”的文体写了一段“男德指南”你不也上钩地这么欢快。挺好啊，性别对立在这一带越来越严重好了。男人比起和周围的女性互相尊重更愿意选择利用性别红利压榨另一性别，女人这么惨那最好下一代中国没有新生儿。
633,咸鱼_某,Sat Nov 21 08:00:26 +0800 2020,0,天呐~怎么会这么想[污][污]男孩子要尽量避免在公共场合出现才是啊[悲伤][悲伤]毕竟瓜田李下~这样才不会发生被诬陷这么可怜的事[可怜][可怜]虽然我是女生，诬陷别人的女生也是少数，但我还是要说啊~可真的是为男孩子着想才会这么说的啦
634,银河有迹可循_Pluto,Sat Nov 21 07:58:42 +0800 2020,0,遇见过，怎么了[疑问] 真当没有女性针对男性女性性骚扰？
635,re54g5,Sat Nov 21 07:57:53 +0800 2020,0,你信这帮营销号胡扯[费解]，这帮营销号为了流量什么故事都能编出来，你去单位办事，是不是里面坐的都是男的?还是说你身边同学朋友没考过公务员?
636,拳师终结者X5,Sat Nov 21 07:42:28 +0800 2020,0,正常生活就是我想做什么就做什么，而不被莫名其妙的规则舒服。我的行为可能符合你的规则，也可能不符合。能自由选择的才是权力。不然只是另一种枷锁罢了。
637,拳师终结者X5,Sat Nov 21 07:41:16 +0800 2020,0,你不让我做A 不代表我一定要做B啊。无视你的规则，说明我可以选择A也可以选择B，而不是所有事情一定要做B。只做B，和可以选择做A或者B，是有区别的。
638,凶狠的文兄一点都不凶,Sat Nov 21 07:36:38 +0800 2020,0,那估计是你搭公车搭少了，可能相比某些痴汉蹭女性的案件发生量，女性蹭男性的案件量确实少太多，但不是没有好吧[允悲]
639,nmhszjj,Sat Nov 21 07:35:42 +0800 2020,0,你不再给“好女孩”们写一篇？叫她们出门在外要绕着男生走？
640,bg15979,Sat Nov 21 07:17:17 +0800 2020,0,我们从来没想过解决任何问题，我们只负责制造问题，顺便收集一点流量
641,暴风降生美洲狮,Sat Nov 21 07:07:11 +0800 2020,0,好直的钩，但是最离谱的是??这么多。
642,戊己校尉20170,Sat Nov 21 07:02:22 +0800 2020,0,阴阳怪气
643,戊己校尉20170,Sat Nov 21 07:01:28 +0800 2020,0,性别弱势？恐怕你是搞错了，就性骚扰这种事情一旦爆开，放到社会中男性就是弱势。在网络上，男性更是弱势群体。你以为你五大三粗、体力好的优势能在网络上发挥出来。男性强势、女性弱势都是什么时候的老黄历了。男性想发挥优势，就只有动粗、使用暴力，而社会现实是，舆论舆论还是法律都是反暴力的！
644,币圈社区讨论,Sat Nov 21 06:43:32 +0800 2020,0,这个得问当事人了，男人一般大大咧咧，不注重这些小细节，女的更多是天生敏感。
645,花村后门守门人赵sir,Sat Nov 21 06:33:44 +0800 2020,0,那其实减少男员工更合理，毕竟如果被诬告了要闹的可是男方
646,瑞爷Rek,Sat Nov 21 06:33:06 +0800 2020,0,所以性教育是必须的啊。不光是女孩子要保护自己。男孩子一样啊。比如成年男性绝对不能在封闭式空间内与女性独处。这就是为了防范这种情况啊
647,今日头条真好用,Sat Nov 21 06:28:54 +0800 2020,0,确实，花彩礼买来的敢自己堕胎就直接宰了她冲厕所～
648,今日头条真好用,Sat Nov 21 06:26:27 +0800 2020,0,呵呵，劝女性别一个人走夜路小道别穿的太暴露。不也是一样？
649,今日头条真好用,Sat Nov 21 06:21:45 +0800 2020,0,那一定是因为你穿的太暴露了，大晚上穿这么少一个人是想勾引谁啊[太开心]
650,归零者吖,Sat Nov 21 06:12:49 +0800 2020,0,sven的意思很明确，这种事情是没法预防也预防不了的。因为真的碰到这种事情，你无法确认对面的那个人是不是像清华学姐这样的一个疯子。所以最好的方法就是不要怂，直接走流程就完了
651,要没时间了_daz,Sat Nov 21 06:06:51 +0800 2020,0,你知道结果没出来前他没挨骂吗？ 真会脑补
652,要没时间了_daz,Sat Nov 21 06:04:13 +0800 2020,0,有丝分裂比无性生殖低级？ 就这还有脸说别人生物不好， 真够蠢的
653,Cecil1ee,Sat Nov 21 05:50:17 +0800 2020,0,你这话说得挺重的哦。缺德比缺心眼好吧[兔子]
654,呐喊的糯米团子,Sat Nov 21 05:25:37 +0800 2020,0,我一定会洁身自爱的//@sven_shi:这些东西你千万别信，真信有时要毁掉你的。就像清华这事情，男孩子被女孩抓着说性骚扰，他没干，为了平事当场一怂一道歉，他一辈子都是流氓。碰到这种事，对的方案一个，找第三方查监控走法律流程。任何时候你一步都不能退的。绝不要因为性别做任何的退让。
655,天空之城下的鸵鸟,Sat Nov 21 05:10:19 +0800 2020,0,平常心生活吧，不要受性别的束缚，但是基本的道德品行和三观还是要有的。
656,天空之城下的鸵鸟,Sat Nov 21 04:59:59 +0800 2020,0,平常心生活吧，不要受性别的束缚，但是基本的道德品行和三观还是要有的。
657,天空之城下的鸵鸟,Sat Nov 21 04:54:41 +0800 2020,0,斯文说的对，不要在意性别，只要自己行的正，别的去他妈的。男生在任何时候都要保护好自己，毕竟现在男生的生存环境太恶劣了。
658,朝比奈葵-,Sat Nov 21 04:45:10 +0800 2020,0,看到一些恶臭评论真的吐了，九年义务教育应该加强品德教育，博主顶住
659,再见_名侦探,Sat Nov 21 04:38:01 +0800 2020,0,[悲伤]你支持不招女学生和女员工因为女的会诬告，这肯定不是性别歧视啊，那为了避嫌你支不支持不招男幼师男中小学老师啊，那么多被猥亵性侵的小男孩小女孩真的很可怜，你不在乎他们的利益吗
660,張慕-三口雨巫,Sat Nov 21 04:34:44 +0800 2020,0,什么 我觉得这一篇已经很贴心了 到底在替“男孩子”们不满个什么
661,再见_名侦探,Sat Nov 21 04:34:17 +0800 2020,0,[挤眼]别担心啦，那么多男教师猥亵男童女童，也没见教师不招男的对不对，一警察嫖娼还敲诈严重损害警察影响也没见警察不招男的对不对，还是你支持歧视男教师男警察啊[悲伤]
662,朱莉玛丽还是坂本龙一,Sat Nov 21 04:34:02 +0800 2020,0,真奇怪，现实生活中怎么女的很少不小心碰到男人的jj，男的手就那么不巧，不是碰到女的胸就是屁股呢
663,炼狱-夺魄,Sat Nov 21 03:55:56 +0800 2020,0,这个案件里，男生就什么都没做。如果没有监控还他清白这个男生最少也是社会性死亡。刚刚大一步入大学的清华学子一辈子都废了。他招惹女生了？就一路过。女性诬陷别人性骚扰成本极低。后果又非常严重。社会舆论走起来，那这活好啊，招个女下属可能给自己一辈子干黄了。太麻烦那还招什么女的惹不起躲得起
664,闷闷蜜桃瓶,Sat Nov 21 03:55:48 +0800 2020,0,@闷闷蜜桃瓶: Reply@主义与生意:让你们这样提前预防被诬告就跟你们教育女生不要走夜路不要独自搭车不要穿暴露衣服去提前预防被强同理嘛，怎么看不懂呢？
665,闷闷蜜桃瓶,Sat Nov 21 03:53:59 +0800 2020,0,让你们这样提前预防被诬告就跟你们教育女生不要走夜路不要独自搭车不要穿暴露衣服去提前预防被强同理嘛，怎么看不懂呢？
666,炼狱-夺魄,Sat Nov 21 03:49:53 +0800 2020,0,她可比资本家厉害多了[doge][doge][doge]，竟然发现了这个隐藏的属性。支持你俩合伙开纯女性公司，比同行业其他公司人力成本或运营效率一下高出一大截，她创业出点子你出钱入股，一起走向人生巅峰[二哈][二哈][二哈]
667,炼狱-夺魄,Sat Nov 21 03:47:24 +0800 2020,0,是啊是啊，女工效率更高工资还更少，你去开个公司，人力成本比其他公司节省20%以上这都被你发现了你比那些资本家厉害多了。抓紧去开一个纯女性的公司或者多宣传宣传提升整体运行效率，发财致富走向人穷巅峰[二哈][二哈][二哈]
668,多睡几个好觉,Sat Nov 21 03:31:23 +0800 2020,0,按照你的逻辑，女性不该穿着暴露也是正确成立的咯？
669,田咯咯咯咯咯咯,Sat Nov 21 03:18:00 +0800 2020,0,什么都没干就主动道歉，扣上流氓的帽子摘的下来么
670,热的发冷的发热,Sat Nov 21 02:57:01 +0800 2020,0,我本来也不坐地铁啊[二哈]（这段子好笑吗）
671,梁喵喵miao,Sat Nov 21 02:48:37 +0800 2020,0,如果毫不夸大的指出女性医护人员的贡献也叫对立，那你们不对立的标准是什么？另外，指责我对立前麻烦看清层主说的话“避免招女员工和女学生”，这不叫对立，反对就业入学性别歧视倒成对立了？
672,为什么窝木有名字,Sat Nov 21 02:44:26 +0800 2020,0,我只是觉得君子不立于危墙之下和咎由自取这种词在表述的时候很容易出现逻辑矛盾（比如走夜路的问题到底谁不出门是不立于危墙之下）所以用“咎由自取”这个词根本就不是在捍卫朴素价值观而是乘机发泄厌女情绪。
673,傻傻祈愿,Sat Nov 21 02:42:07 +0800 2020,0,妙啊，简简单单几句话，让我感受到了女权的魅力，不愧是你，太妙了！就差没把女权至上写到脸上点击[http://t.cn/AiD3E1Ev]查看表情
674,驾乎其上,Sat Nov 21 02:40:38 +0800 2020,0,我可以因为尊重女性而自己这么做，但你不能这么要求我做。
675,嘤嘤怪高大壮,Sat Nov 21 02:37:46 +0800 2020,0,拉黑了  不在一个逻辑闭环里讨论个屁   我宣布你赢
676,为什么窝木有名字,Sat Nov 21 02:36:02 +0800 2020,0,是吧你也觉得这种言论很可笑，可是反过来“女孩子晚上别走夜路，否则容易被强奸”有多少人觉得可笑呢？二者背后的逻辑都是君子不立于危墙之下
677,可乐·别加冰,Sat Nov 21 02:35:42 +0800 2020,0,男护士吃香？？你认真的？？你见过哪个男的毕业了强着去当护士？（没有说护士不好的意思）你要说男老师吃香还凑合…相比男护士，女军人绝对更吃香，社会地位和认可度更高。
678,嘤嘤怪高大壮,Sat Nov 21 02:33:21 +0800 2020,0,哈哈哈哈哈男人离女人远点哈哈哈哈哈哈 这话可不是这么用的哟小朋友。按你的思路，既然男人性骚扰这么多，女人别出门呀[doge][doge][doge][doge][doge]几个菜啊喝成这样
679,嘤嘤怪高大壮,Sat Nov 21 02:32:05 +0800 2020,0,认同啊   打死他的人承担刑事责任就是了啊   我是没说清吗？？？
680,为什么窝木有名字,Sat Nov 21 02:30:22 +0800 2020,0,所以说你认同男人性骚扰时被打死打残是咎由自取这个说法的咯
681,为什么窝木有名字,Sat Nov 21 02:29:23 +0800 2020,0,君子不立于危墙之下的说法的确也可以运用于这件事情——“如果男生走路的时候离女生远点不就没有那么多事了吗，知道男人里性骚扰犯多，为什么还要凑得这么近给别人造成恐慌呢？”
682,白裳轻衣,Sat Nov 21 02:29:20 +0800 2020,0,男护士吃香，女军人吃香么？
683,zero默默,Sat Nov 21 02:27:22 +0800 2020,0,希望每一个转发这条说没用还有负面影响的人，在下一次高校女生守则出来之后，也能转发一下说其实没用呢
684,xinnian0_,Sat Nov 21 02:26:59 +0800 2020,0,笑死，女人出事的时候一堆人教导女人不要半夜出门不要单独和男性相处，美名其曰“君子不立危墙之下”，否则出了事情就是“自己活该”。怎么轮到教导男性不要随便靠近女性的时候就突然侵犯人权了呀[笑哈哈]
685,可乐·别加冰,Sat Nov 21 02:24:36 +0800 2020,0,罗冠军事件还没反转？？？我直接惊呆了……后一句和你观点相同，都不该侵犯别人的隐私权，微博上自以为是的正义人士太多了（无关男女），总是还没吃全瓜就开始疯狂攻击。
686,嘤嘤怪高大壮,Sat Nov 21 02:24:30 +0800 2020,0,是啊   当然同态复仇也接受法律制裁就是了  所以这不就是说君子不立危墙之下么   想通过违法行为诉诸暴力   那被反噬被制裁可不就是咎由自取吗？这个问题很难理解吗？
687,为什么窝木有名字,Sat Nov 21 02:21:16 +0800 2020,0,所以我的问题是如果一个人的一个程度较轻的违法行为导致了一个程度更重的违法行为作为同态复仇出现，那么我们可以称之为咎由自取吗？一个男人性骚扰的时候被打死打残，是咎由自取吗？
688,嘤嘤怪高大壮,Sat Nov 21 02:17:42 +0800 2020,0,昂。。。。当然我也不赞成网暴  但是如果一个人先打算网暴又让人社会性死亡 结果翻车被网暴反噬   那就是咎由自取咯？不然呢？我自己反正又不会去网暴她[摊手][摊手]
689,为什么窝木有名字,Sat Nov 21 02:14:12 +0800 2020,0,咎由自取？ http://t.cn/A6GTNMHd
690,可乐·别加冰,Sat Nov 21 02:13:47 +0800 2020,0,这种对立没必要吧？护士里面女性多，军队里面还男性多呢
691,为什么窝木有名字,Sat Nov 21 02:13:44 +0800 2020,0,首先我并没有觉得罗冠军的事件最后有真正的反转；其次我也并没有表露出我觉得给罗冠军p图是正确的做法的意思吧？死刑犯都有隐私权，这是基本人权
692,梦里CK君,Sat Nov 21 02:11:48 +0800 2020,0,//@桶木希美: 如何防止被仙人跳[爱你]转给首页的男孩子。男孩也要多多学会保护自己。//@咸鱼_某:这些建议是为了男孩子们好~希望男孩子们都保护好自己[爱你][爱你]
693,嘤嘤怪高大壮,Sat Nov 21 02:11:42 +0800 2020,0,发朋友圈违法咯这位法盲小朋友，绝对构成名誉侵权。性骚扰正在进行过程的话，适当还击适用正当防卫。至于你说的打死打残，这又是另一回事了，法律素养和知识储备不够，就不要提法律了好吗这位法盲？
694,可乐·别加冰,Sat Nov 21 02:09:49 +0800 2020,0,你确定没违法？？那女的公开无辜公开学弟的信息不违法？？往人家身上泼脏水说他变态、性骚扰不违法？？民事诉讼一告一个准好吗，只能说学校要求和解或者学弟道德高尚懒得跟她计较
695,可乐·别加冰,Sat Nov 21 02:08:21 +0800 2020,0,没太懂你的意思？你是想说明啥？之前罗冠军事件反转之前网友们给他P的图可比这种严重多了，各种新闻动辄十万+的评论[doge]反转之后可再没看见如此轰动的效应。
696,七月息者也,Sat Nov 21 02:03:09 +0800 2020,0,呵 男孩子要是能洁身自好哪有这种事
697,沙拉碗的女孩,Sat Nov 21 02:02:45 +0800 2020,0,性骚扰罪犯都是男人，我看男的还是老老实实呆在家里，省得出去性骚扰别人，好男人也能避免身败名裂。
698,古早味全糖去冰加奶盖,Sat Nov 21 01:59:53 +0800 2020,0,哈哈哈哈哈哈哈哈哈当然能呀！我们也躲呀！劝女孩不走夜路不出门三从四德劝了几千年了～压根儿轮不到我教。就是觉得男士们弱势才为男士写个直男。比起我要不要脸，您不觉得做到这些事是给自己要脸吗//@醋栗与酒丶:路变成女人开的了？为什么不能是女人躲着男人？到底是谁怕被碰？说话之前要点脸能死么？
699,aehtuilyq,Sat Nov 21 01:57:21 +0800 2020,0,这难道不是尊重女性交际交往中的正常礼节？这也能是要求了？不管处于怕被诬告还是什么原因尊重以上要求，那也挺好的
700,aehtuilyq,Sat Nov 21 01:56:12 +0800 2020,0,上述是正常礼节吧…
701,花村后门守门人赵sir,Sat Nov 21 01:53:48 +0800 2020,0,开个玩笑罢了，这么认真干嘛呢
702,Seikei1984,Sat Nov 21 01:52:50 +0800 2020,0,真有趣，这么直的钩也咬。
703,为什么窝木有名字,Sat Nov 21 01:48:30 +0800 2020,0,看不出来是反讽？
704,为什么窝木有名字,Sat Nov 21 01:46:34 +0800 2020,0,所以说如果一个男性在性骚扰过程中被打死打残，你也称之为咎由自取？我觉得法律不是这么说的。
705,为什么窝木有名字,Sat Nov 21 01:44:46 +0800 2020,0,不如您也用您杰出的正义感来让下图也咎由自取一下？警察都没觉得清华学姐的朋友圈是违法，你倒争着做警察了；让人不禁疑惑，你真的是想为正义感发生，还只是单纯厌女呢？ http://t.cn/A6GTCvQo
706,羊葛莉,Sat Nov 21 01:43:09 +0800 2020,0,如果希望男性的名誉能得到尊重，那么我觉得在个别事件发生时，能够清晰指出是该名男性行为有疏失，而不是用“男性本来就带有威胁性”的理由去替个体开脱，这样才能真正维系男性群体的名誉吧。
707,再见_名侦探,Sat Nov 21 01:42:35 +0800 2020,0,请问女孩受害的时候出来劝说女生不要一个人走夜路 晚上别打车 不要穿着暴露算是受害者有罪论吗 这不是教女孩保护好自己嘛 同理教男孩保护好自己有什么错 你想被诬告？
708,为什么窝木有名字,Sat Nov 21 01:42:18 +0800 2020,0,且不说根本不存在没有监控没有证人的情况下诬告成功的案例；就算男生被指控成功了，真的会社会性死亡吗？您对社会性死亡的定义是这样的吗？ http://t.cn/A6GT9dPz
709,骂就是你,Sat Nov 21 01:41:39 +0800 2020,0,你们田园都这个文化水平吗？不过我觉得也正常，人家庭条件好，漂亮从小被父母宠大的小姑娘谁没事和你一起在网上练拳
710,狗哥的猫猫,Sat Nov 21 01:41:29 +0800 2020,0,笑死，合着这基本底线成了您的条条框框了？看来您对性骚扰很是了解哦，厉害！
711,羊葛莉,Sat Nov 21 01:40:08 +0800 2020,0,其实好的男孩子还是很多的，只是坏的男孩子太多了，而且每次社会新闻或骚扰事件一出来，很多网友就会说“男人有点欲望很正常”，或说“女孩子穿成这样，哪个男的忍得住”……搞得我们都不知道男性品行到底是好还是坏了。
